4.000000E+01 -4.500000E+01 -9.450700E-04
4.000000E+01 -4.400000E+01 -7.349200E-04
4.000000E+01 -4.300000E+01 -8.164600E-04
4.000000E+01 -4.200000E+01 -7.584600E-04
4.000000E+01 -4.100000E+01 -5.444600E-04
4.000000E+01 -4.000000E+01 -4.585400E-04
4.000000E+01 -3.900000E+01 4.283700E+00
4.000000E+01 -3.800000E+01 4.282900E+00
4.000000E+01 -3.700000E+01 4.283100E+00
4.000000E+01 -3.600000E+01 4.284300E+00
4.000000E+01 -3.500000E+01 4.286400E+00
4.000000E+01 -3.400000E+01 4.289500E+00
4.000000E+01 -3.300000E+01 4.293300E+00
4.000000E+01 -3.200000E+01 4.297900E+00
4.000000E+01 -3.100000E+01 4.303200E+00
4.000000E+01 -3.000000E+01 4.309100E+00
4.000000E+01 -2.900000E+01 4.315500E+00
4.000000E+01 -2.800000E+01 4.322500E+00
4.000000E+01 -2.700000E+01 4.329800E+00
4.000000E+01 -2.600000E+01 4.337500E+00
4.000000E+01 -2.500000E+01 4.345600E+00
4.000000E+01 -2.400000E+01 4.353800E+00
4.000000E+01 -2.300000E+01 4.362300E+00
4.000000E+01 -2.200000E+01 4.370900E+00
4.000000E+01 -2.100000E+01 4.379600E+00
4.000000E+01 -2.000000E+01 4.388300E+00
4.000000E+01 -1.900000E+01 4.397000E+00
4.000000E+01 -1.800000E+01 4.405600E+00
4.000000E+01 -1.700000E+01 4.414100E+00
4.000000E+01 -1.600000E+01 4.422400E+00
4.000000E+01 -1.500000E+01 4.430600E+00
4.000000E+01 -1.400000E+01 4.438400E+00
4.000000E+01 -1.300000E+01 4.446000E+00
4.000000E+01 -1.200000E+01 4.453200E+00
4.000000E+01 -1.100000E+01 4.460100E+00
4.000000E+01 -1.000000E+01 4.466500E+00
4.000000E+01 -9.000000E+00 4.472500E+00
4.000000E+01 -8.000000E+00 4.478000E+00
4.000000E+01 -7.000000E+00 4.482900E+00
4.000000E+01 -6.000000E+00 4.487300E+00
4.000000E+01 -5.000000E+00 4.491100E+00
4.000000E+01 -4.000000E+00 4.494300E+00
4.000000E+01 -3.000000E+00 4.496800E+00
4.000000E+01 -2.000000E+00 4.498600E+00
4.000000E+01 -1.000000E+00 4.499700E+00
4.000000E+01 0.000000E+00 4.500100E+00
4.000000E+01 1.000000E+00 4.499700E+00
4.000000E+01 2.000000E+00 4.498500E+00
4.000000E+01 3.000000E+00 4.496500E+00
4.000000E+01 4.000000E+00 4.493700E+00
4.000000E+01 5.000000E+00 4.489900E+00
4.000000E+01 6.000000E+00 4.485300E+00
4.000000E+01 7.000000E+00 4.479800E+00
4.000000E+01 8.000000E+00 4.473300E+00
4.000000E+01 9.000000E+00 4.465900E+00
4.000000E+01 1.000000E+01 4.457500E+00
4.000000E+01 1.100000E+01 4.448100E+00
4.000000E+01 1.200000E+01 4.437700E+00
4.000000E+01 1.300000E+01 4.426200E+00
4.000000E+01 1.400000E+01 4.413700E+00
4.000000E+01 1.500000E+01 4.400100E+00
4.000000E+01 1.600000E+01 4.385500E+00
4.000000E+01 1.700000E+01 4.369700E+00
4.000000E+01 1.800000E+01 4.352800E+00
4.000000E+01 1.900000E+01 4.334800E+00
4.000000E+01 2.000000E+01 4.315600E+00
4.000000E+01 2.100000E+01 4.295300E+00
4.000000E+01 2.200000E+01 4.273700E+00
4.000000E+01 2.300000E+01 4.251000E+00
4.000000E+01 2.400000E+01 4.227100E+00
4.000000E+01 2.500000E+01 4.201900E+00
4.000000E+01 2.600000E+01 4.175500E+00
4.000000E+01 2.700000E+01 4.147900E+00
4.000000E+01 2.800000E+01 4.119000E+00
4.000000E+01 2.900000E+01 4.088800E+00
4.000000E+01 3.000000E+01 4.057300E+00
4.000000E+01 3.100000E+01 4.024500E+00
4.000000E+01 3.200000E+01 3.990300E+00
4.000000E+01 3.300000E+01 3.954900E+00
4.000000E+01 3.400000E+01 3.918000E+00
4.000000E+01 3.500000E+01 3.879800E+00
4.000000E+01 3.600000E+01 3.840200E+00
4.000000E+01 3.700000E+01 3.799200E+00
4.000000E+01 3.800000E+01 3.756800E+00
4.000000E+01 3.900000E+01 3.712900E+00
4.000000E+01 4.000000E+01 3.667500E+00
4.000000E+01 4.100000E+01 3.620700E+00
4.000000E+01 4.200000E+01 3.572300E+00
4.000000E+01 4.300000E+01 3.522400E+00
4.000000E+01 4.400000E+01 3.470900E+00
4.000000E+01 4.500000E+01 3.417800E+00
4.050000E+01 -4.500000E+01 -9.280000E-04
4.050000E+01 -4.400000E+01 -6.822700E-04
4.050000E+01 -4.300000E+01 -7.443200E-04
4.050000E+01 -4.200000E+01 -6.650500E-04
4.050000E+01 -4.100000E+01 -6.961300E-04
4.050000E+01 -4.000000E+01 4.327600E+00
4.050000E+01 -3.900000E+01 4.325900E+00
4.050000E+01 -3.800000E+01 4.325300E+00
4.050000E+01 -3.700000E+01 4.325800E+00
4.050000E+01 -3.600000E+01 4.327400E+00
4.050000E+01 -3.500000E+01 4.329900E+00
4.050000E+01 -3.400000E+01 4.333200E+00
4.050000E+01 -3.300000E+01 4.337400E+00
4.050000E+01 -3.200000E+01 4.342400E+00
4.050000E+01 -3.100000E+01 4.348000E+00
4.050000E+01 -3.000000E+01 4.354200E+00
4.050000E+01 -2.900000E+01 4.361000E+00
4.050000E+01 -2.800000E+01 4.368300E+00
4.050000E+01 -2.700000E+01 4.376000E+00
4.050000E+01 -2.600000E+01 4.384100E+00
4.050000E+01 -2.500000E+01 4.392400E+00
4.050000E+01 -2.400000E+01 4.401100E+00
4.050000E+01 -2.300000E+01 4.409800E+00
4.050000E+01 -2.200000E+01 4.418800E+00
4.050000E+01 -2.100000E+01 4.427700E+00
4.050000E+01 -2.000000E+01 4.436700E+00
4.050000E+01 -1.900000E+01 4.445700E+00
4.050000E+01 -1.800000E+01 4.454600E+00
4.050000E+01 -1.700000E+01 4.463400E+00
4.050000E+01 -1.600000E+01 4.471900E+00
4.050000E+01 -1.500000E+01 4.480300E+00
4.050000E+01 -1.400000E+01 4.488400E+00
4.050000E+01 -1.300000E+01 4.496100E+00
4.050000E+01 -1.200000E+01 4.503600E+00
4.050000E+01 -1.100000E+01 4.510600E+00
4.050000E+01 -1.000000E+01 4.517200E+00
4.050000E+01 -9.000000E+00 4.523300E+00
4.050000E+01 -8.000000E+00 4.528900E+00
4.050000E+01 -7.000000E+00 4.534000E+00
4.050000E+01 -6.000000E+00 4.538500E+00
4.050000E+01 -5.000000E+00 4.542400E+00
4.050000E+01 -4.000000E+00 4.545600E+00
4.050000E+01 -3.000000E+00 4.548200E+00
4.050000E+01 -2.000000E+00 4.550100E+00
4.050000E+01 -1.000000E+00 4.551200E+00
4.050000E+01 0.000000E+00 4.551600E+00
4.050000E+01 1.000000E+00 4.551200E+00
4.050000E+01 2.000000E+00 4.550000E+00
4.050000E+01 3.000000E+00 4.547900E+00
4.050000E+01 4.000000E+00 4.545000E+00
4.050000E+01 5.000000E+00 4.541200E+00
4.050000E+01 6.000000E+00 4.536500E+00
4.050000E+01 7.000000E+00 4.530900E+00
4.050000E+01 8.000000E+00 4.524300E+00
4.050000E+01 9.000000E+00 4.516700E+00
4.050000E+01 1.000000E+01 4.508100E+00
4.050000E+01 1.100000E+01 4.498600E+00
4.050000E+01 1.200000E+01 4.487900E+00
4.050000E+01 1.300000E+01 4.476300E+00
4.050000E+01 1.400000E+01 4.463600E+00
4.050000E+01 1.500000E+01 4.449700E+00
4.050000E+01 1.600000E+01 4.434800E+00
4.050000E+01 1.700000E+01 4.418800E+00
4.050000E+01 1.800000E+01 4.401600E+00
4.050000E+01 1.900000E+01 4.383300E+00
4.050000E+01 2.000000E+01 4.363800E+00
4.050000E+01 2.100000E+01 4.343100E+00
4.050000E+01 2.200000E+01 4.321200E+00
4.050000E+01 2.300000E+01 4.298100E+00
4.050000E+01 2.400000E+01 4.273800E+00
4.050000E+01 2.500000E+01 4.248200E+00
4.050000E+01 2.600000E+01 4.221400E+00
4.050000E+01 2.700000E+01 4.193300E+00
4.050000E+01 2.800000E+01 4.164000E+00
4.050000E+01 2.900000E+01 4.133300E+00
4.050000E+01 3.000000E+01 4.101300E+00
4.050000E+01 3.100000E+01 4.068000E+00
4.050000E+01 3.200000E+01 4.033400E+00
4.050000E+01 3.300000E+01 3.997400E+00
4.050000E+01 3.400000E+01 3.960000E+00
4.050000E+01 3.500000E+01 3.921200E+00
4.050000E+01 3.600000E+01 3.881000E+00
4.050000E+01 3.700000E+01 3.839400E+00
4.050000E+01 3.800000E+01 3.796400E+00
4.050000E+01 3.900000E+01 3.751900E+00
4.050000E+01 4.000000E+01 3.705900E+00
4.050000E+01 4.100000E+01 3.658400E+00
4.050000E+01 4.200000E+01 3.609300E+00
4.050000E+01 4.300000E+01 3.558700E+00
4.050000E+01 4.400000E+01 3.506600E+00
4.050000E+01 4.500000E+01 3.452800E+00
4.100000E+01 -4.500000E+01 -8.808000E-04
4.100000E+01 -4.400000E+01 -6.319000E-04
4.100000E+01 -4.300000E+01 -6.751300E-04
4.100000E+01 -4.200000E+01 -7.797300E-04
4.100000E+01 -4.100000E+01 -6.476100E-04
4.100000E+01 -4.000000E+01 4.369500E+00
4.100000E+01 -3.900000E+01 4.368000E+00
4.100000E+01 -3.800000E+01 4.367700E+00
4.100000E+01 -3.700000E+01 4.368600E+00
4.100000E+01 -3.600000E+01 4.370400E+00
4.100000E+01 -3.500000E+01 4.373200E+00
4.100000E+01 -3.400000E+01 4.376900E+00
4.100000E+01 -3.300000E+01 4.381500E+00
4.100000E+01 -3.200000E+01 4.386800E+00
4.100000E+01 -3.100000E+01 4.392800E+00
4.100000E+01 -3.000000E+01 4.399300E+00
4.100000E+01 -2.900000E+01 4.406500E+00
4.100000E+01 -2.800000E+01 4.414100E+00
4.100000E+01 -2.700000E+01 4.422200E+00
4.100000E+01 -2.600000E+01 4.430600E+00
4.100000E+01 -2.500000E+01 4.439200E+00
4.100000E+01 -2.400000E+01 4.448200E+00
4.100000E+01 -2.300000E+01 4.457300E+00
4.100000E+01 -2.200000E+01 4.466500E+00
4.100000E+01 -2.100000E+01 4.475800E+00
4.100000E+01 -2.000000E+01 4.485100E+00
4.100000E+01 -1.900000E+01 4.494300E+00
4.100000E+01 -1.800000E+01 4.503500E+00
4.100000E+01 -1.700000E+01 4.512500E+00
4.100000E+01 -1.600000E+01 4.521300E+00
4.100000E+01 -1.500000E+01 4.529900E+00
4.100000E+01 -1.400000E+01 4.538200E+00
4.100000E+01 -1.300000E+01 4.546200E+00
4.100000E+01 -1.200000E+01 4.553800E+00
4.100000E+01 -1.100000E+01 4.561000E+00
4.100000E+01 -1.000000E+01 4.567800E+00
4.100000E+01 -9.000000E+00 4.574100E+00
4.100000E+01 -8.000000E+00 4.579800E+00
4.100000E+01 -7.000000E+00 4.585000E+00
4.100000E+01 -6.000000E+00 4.589600E+00
4.100000E+01 -5.000000E+00 4.593600E+00
4.100000E+01 -4.000000E+00 4.596900E+00
4.100000E+01 -3.000000E+00 4.599600E+00
4.100000E+01 -2.000000E+00 4.601500E+00
4.100000E+01 -1.000000E+00 4.602700E+00
4.100000E+01 0.000000E+00 4.603100E+00
4.100000E+01 1.000000E+00 4.602700E+00
4.100000E+01 2.000000E+00 4.601400E+00
4.100000E+01 3.000000E+00 4.599300E+00
4.100000E+01 4.000000E+00 4.596400E+00
4.100000E+01 5.000000E+00 4.592500E+00
4.100000E+01 6.000000E+00 4.587700E+00
4.100000E+01 7.000000E+00 4.582000E+00
4.100000E+01 8.000000E+00 4.575300E+00
4.100000E+01 9.000000E+00 4.567600E+00
4.100000E+01 1.000000E+01 4.558900E+00
4.100000E+01 1.100000E+01 4.549100E+00
4.100000E+01 1.200000E+01 4.538300E+00
4.100000E+01 1.300000E+01 4.526500E+00
4.100000E+01 1.400000E+01 4.513500E+00
4.100000E+01 1.500000E+01 4.499500E+00
4.100000E+01 1.600000E+01 4.484300E+00
4.100000E+01 1.700000E+01 4.468000E+00
4.100000E+01 1.800000E+01 4.450500E+00
4.100000E+01 1.900000E+01 4.431900E+00
4.100000E+01 2.000000E+01 4.412100E+00
4.100000E+01 2.100000E+01 4.391100E+00
4.100000E+01 2.200000E+01 4.368900E+00
4.100000E+01 2.300000E+01 4.345400E+00
4.100000E+01 2.400000E+01 4.320700E+00
4.100000E+01 2.500000E+01 4.294800E+00
4.100000E+01 2.600000E+01 4.267600E+00
4.100000E+01 2.700000E+01 4.239100E+00
4.100000E+01 2.800000E+01 4.209200E+00
4.100000E+01 2.900000E+01 4.178100E+00
4.100000E+01 3.000000E+01 4.145700E+00
4.100000E+01 3.100000E+01 4.111900E+00
4.100000E+01 3.200000E+01 4.076700E+00
4.100000E+01 3.300000E+01 4.040200E+00
4.100000E+01 3.400000E+01 4.002300E+00
4.100000E+01 3.500000E+01 3.963000E+00
4.100000E+01 3.600000E+01 3.922200E+00
4.100000E+01 3.700000E+01 3.880100E+00
4.100000E+01 3.800000E+01 3.836400E+00
4.100000E+01 3.900000E+01 3.791300E+00
4.100000E+01 4.000000E+01 3.744700E+00
4.100000E+01 4.100000E+01 3.696500E+00
4.100000E+01 4.200000E+01 3.646800E+00
4.100000E+01 4.300000E+01 3.595600E+00
4.100000E+01 4.400000E+01 3.542700E+00
4.100000E+01 4.500000E+01 3.488200E+00
4.150000E+01 -4.500000E+01 -8.319000E-04
4.150000E+01 -4.400000E+01 -5.798500E-04
4.150000E+01 -4.300000E+01 -6.037700E-04
4.150000E+01 -4.200000E+01 -6.700400E-04
4.150000E+01 -4.100000E+01 -5.409700E-04
4.150000E+01 -4.000000E+01 4.411200E+00
4.150000E+01 -3.900000E+01 4.410100E+00
4.150000E+01 -3.800000E+01 4.410100E+00
4.150000E+01 -3.700000E+01 4.411300E+00
4.150000E+01 -3.600000E+01 4.413400E+00
4.150000E+01 -3.500000E+01 4.416600E+00
4.150000E+01 -3.400000E+01 4.420700E+00
4.150000E+01 -3.300000E+01 4.425500E+00
4.150000E+01 -3.200000E+01 4.431200E+00
4.150000E+01 -3.100000E+01 4.437500E+00
4.150000E+01 -3.000000E+01 4.444500E+00
4.150000E+01 -2.900000E+01 4.452000E+00
4.150000E+01 -2.800000E+01 4.459900E+00
4.150000E+01 -2.700000E+01 4.468300E+00
4.150000E+01 -2.600000E+01 4.477100E+00
4.150000E+01 -2.500000E+01 4.486100E+00
4.150000E+01 -2.400000E+01 4.495300E+00
4.150000E+01 -2.300000E+01 4.504800E+00
4.150000E+01 -2.200000E+01 4.514300E+00
4.150000E+01 -2.100000E+01 4.523900E+00
4.150000E+01 -2.000000E+01 4.533500E+00
4.150000E+01 -1.900000E+01 4.543000E+00
4.150000E+01 -1.800000E+01 4.552400E+00
4.150000E+01 -1.700000E+01 4.561700E+00
4.150000E+01 -1.600000E+01 4.570800E+00
4.150000E+01 -1.500000E+01 4.579600E+00
4.150000E+01 -1.400000E+01 4.588100E+00
4.150000E+01 -1.300000E+01 4.596300E+00
4.150000E+01 -1.200000E+01 4.604100E+00
4.150000E+01 -1.100000E+01 4.611500E+00
4.150000E+01 -1.000000E+01 4.618400E+00
4.150000E+01 -9.000000E+00 4.624800E+00
4.150000E+01 -8.000000E+00 4.630700E+00
4.150000E+01 -7.000000E+00 4.636000E+00
4.150000E+01 -6.000000E+00 4.640800E+00
4.150000E+01 -5.000000E+00 4.644800E+00
4.150000E+01 -4.000000E+00 4.648200E+00
4.150000E+01 -3.000000E+00 4.650900E+00
4.150000E+01 -2.000000E+00 4.652900E+00
4.150000E+01 -1.000000E+00 4.654100E+00
4.150000E+01 0.000000E+00 4.654500E+00
4.150000E+01 1.000000E+00 4.654100E+00
4.150000E+01 2.000000E+00 4.652800E+00
4.150000E+01 3.000000E+00 4.650700E+00
4.150000E+01 4.000000E+00 4.647700E+00
4.150000E+01 5.000000E+00 4.643800E+00
4.150000E+01 6.000000E+00 4.638900E+00
4.150000E+01 7.000000E+00 4.633000E+00
4.150000E+01 8.000000E+00 4.626200E+00
4.150000E+01 9.000000E+00 4.618400E+00
4.150000E+01 1.000000E+01 4.609500E+00
4.150000E+01 1.100000E+01 4.599600E+00
4.150000E+01 1.200000E+01 4.588600E+00
4.150000E+01 1.300000E+01 4.576500E+00
4.150000E+01 1.400000E+01 4.563400E+00
4.150000E+01 1.500000E+01 4.549100E+00
4.150000E+01 1.600000E+01 4.533700E+00
4.150000E+01 1.700000E+01 4.517100E+00
4.150000E+01 1.800000E+01 4.499400E+00
4.150000E+01 1.900000E+01 4.480400E+00
4.150000E+01 2.000000E+01 4.460300E+00
4.150000E+01 2.100000E+01 4.439000E+00
4.150000E+01 2.200000E+01 4.416400E+00
4.150000E+01 2.300000E+01 4.392600E+00
4.150000E+01 2.400000E+01 4.367500E+00
4.150000E+01 2.500000E+01 4.341100E+00
4.150000E+01 2.600000E+01 4.313500E+00
4.150000E+01 2.700000E+01 4.284600E+00
4.150000E+01 2.800000E+01 4.254300E+00
4.150000E+01 2.900000E+01 4.222700E+00
4.150000E+01 3.000000E+01 4.189800E+00
4.150000E+01 3.100000E+01 4.155500E+00
4.150000E+01 3.200000E+01 4.119800E+00
4.150000E+01 3.300000E+01 4.082800E+00
4.150000E+01 3.400000E+01 4.044300E+00
4.150000E+01 3.500000E+01 4.004500E+00
4.150000E+01 3.600000E+01 3.963100E+00
4.150000E+01 3.700000E+01 3.920400E+00
4.150000E+01 3.800000E+01 3.876100E+00
4.150000E+01 3.900000E+01 3.830400E+00
4.150000E+01 4.000000E+01 3.783200E+00
4.150000E+01 4.100000E+01 3.734400E+00
4.150000E+01 4.200000E+01 3.684000E+00
